#                                                                                                                                                  --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                           accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                   ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
WP_039598695.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_A12|3085                                -          CSD                  PF00313.25   5.3e-33  108.5   0.5   5.7e-33  108.4   0.5   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD4027|25063                   -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD4124|25051                   -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD4321|25044                   -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD445|24920                    -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD511|24950                    -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_POPS2|2636                     -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Po82|422                       -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RS2|5251                       -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RS488|9143                     -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RS489|9150                     -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs5|24408                      -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SFC|14538                      -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1579|16725                  -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1591|16721                  -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1609|16736                  -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1611|16715                  -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1612|16709                  -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1617|16731                  -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW163|3539                     -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW179|3520                     -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW181|5254                     -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW24|6959                      -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW365|6965                     -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW491|6952                     -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW551|6971                     -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW700|8642                     -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW848|23040                    -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UY031|5203                     -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_193027634.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_LMG9673|24968            -          CSD                  PF00313.25   7.4e-30   98.4   0.2   7.9e-30   98.3   0.2   1.0   1   0   0   1   1   1   1 -
WP_193027634.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RUN2279|24396                  -          CSD                  PF00313.25   7.4e-30   98.4   0.2   7.9e-30   98.3   0.2   1.0   1   0   0   1   1   1   1 -
WP_193027634.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RUN2474|24388                  -          CSD                  PF00313.25   7.4e-30   98.4   0.2   7.9e-30   98.3   0.2   1.0   1   0   0   1   1   1   1 -
WP_094395565.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_K60|8653                       -          CSD                  PF00313.25     9e-30   98.1   0.3   9.6e-30   98.0   0.3   1.0   1   0   0   1   1   1   1 -
WP_094395565.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NCPPB325|24901                 -          CSD                  PF00313.25     9e-30   98.1   0.3   9.6e-30   98.0   0.3   1.0   1   0   0   1   1   1   1 -
WP_094395565.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_P822|14457                     -          CSD                  PF00313.25     9e-30   98.1   0.3   9.6e-30   98.0   0.3   1.0   1   0   0   1   1   1   1 -
WP_094395565.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD511|24953                    -          CSD                  PF00313.25     9e-30   98.1   0.3   9.6e-30   98.0   0.3   1.0   1   0   0   1   1   1   1 -
WP_094395565.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs5|24410                      -          CSD                  PF00313.25     9e-30   98.1   0.3   9.6e-30   98.0   0.3   1.0   1   0   0   1   1   1   1 -
WP_094395565.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW700|8646                     -          CSD                  PF00313.25     9e-30   98.1   0.3   9.6e-30   98.0   0.3   1.0   1   0   0   1   1   1   1 -
WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_KACC10722|6548                 -          CSD                  PF00313.25   2.7e-29   96.6   0.2   2.9e-29   96.5   0.2   1.0   1   0   0   1   1   1   1 -
WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSI07|1125                     -          CSD                  PF00313.25   2.7e-29   96.6   0.2   2.9e-29   96.5   0.2   1.0   1   0   0   1   1   1   1 -
WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL2064|14376                   -          CSD                  PF00313.25   2.7e-29   96.6   0.2   2.9e-29   96.5   0.2   1.0   1   0   0   1   1   1   1 -
WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL2312|14369                   -          CSD                  PF00313.25   2.7e-29   96.6   0.2   2.9e-29   96.5   0.2   1.0   1   0   0   1   1   1   1 -
WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3175|14306                   -          CSD                  PF00313.25   2.7e-29   96.6   0.2   2.9e-29   96.5   0.2   1.0   1   0   0   1   1   1   1 -
WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T101|14383                     -          CSD                  PF00313.25   2.7e-29   96.6   0.2   2.9e-29   96.5   0.2   1.0   1   0   0   1   1   1   1 -
WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T11|14299                      -          CSD                  PF00313.25   2.7e-29   96.6   0.2   2.9e-29   96.5   0.2   1.0   1   0   0   1   1   1   1 -
WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T51|14292                      -          CSD                  PF00313.25   2.7e-29   96.6   0.2   2.9e-29   96.5   0.2   1.0   1   0   0   1   1   1   1 -
WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T82|14397                      -          CSD                  PF00313.25   2.7e-29   96.6   0.2   2.9e-29   96.5   0.2   1.0   1   0   0   1   1   1   1 -
WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T95|14390                      -          CSD                  PF00313.25   2.7e-29   96.6   0.2   2.9e-29   96.5   0.2   1.0   1   0   0   1   1   1   1 -
WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T98|14334                      -          CSD                  PF00313.25   2.7e-29   96.6   0.2   2.9e-29   96.5   0.2   1.0   1   0   0   1   1   1   1 -
WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_syzygii_LLRS-1|28013                        -          CSD                  PF00313.25   2.7e-29   96.6   0.2   2.9e-29   96.5   0.2   1.0   1   0   0   1   1   1   1 -
WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_syzygii_NCPPB3727|24870                     -          CSD                  PF00313.25   2.7e-29   96.6   0.2   2.9e-29   96.5   0.2   1.0   1   0   0   1   1   1   1 -
WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_syzygii_subsp_celebesensis_UGMSS_Db01|26241 -          CSD                  PF00313.25   2.7e-29   96.6   0.2   2.9e-29   96.5   0.2   1.0   1   0   0   1   1   1   1 -
WP_124381049.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16593                            -          CSD                  PF00313.25   3.1e-29   96.4   0.4   3.3e-29   96.3   0.4   1.0   1   0   0   1   1   1   1 -
WP_021197235.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_58_RSOL|4703                   -          CSD                  PF00313.25   3.1e-29   96.4   1.0   3.4e-29   96.3   1.0   1.0   1   0   0   1   1   1   1 -
WP_021197235.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_AU12-08|1882                            -          CSD                  PF00313.25   3.1e-29   96.4   1.0   3.4e-29   96.3   1.0   1.0   1   0   0   1   1   1   1 -
WP_021197235.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_NT80|6088                               -          CSD                  PF00313.25   3.1e-29   96.4   1.0   3.4e-29   96.3   1.0   1.0   1   0   0   1   1   1   1 -
WP_197334316.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_syzygii_NCPPB3219|24885                     -          CSD                  PF00313.25   4.2e-29   96.0   0.2   4.5e-29   95.9   0.2   1.0   1   0   0   1   1   1   1 -
WP_020747161.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_LMG9673|24967            -          CSD                  PF00313.25   9.2e-29   94.9   0.2   9.9e-29   94.8   0.2   1.0   1   0   0   1   1   1   1 -
WP_020747161.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_NCPPB216|24906           -          CSD                  PF00313.25   9.2e-29   94.9   0.2   9.9e-29   94.8   0.2   1.0   1   0   0   1   1   1   1 -
WP_020747161.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CMR15|1850                     -          CSD                  PF00313.25   9.2e-29   94.9   0.2   9.9e-29   94.8   0.2   1.0   1   0   0   1   1   1   1 -
WP_020747161.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RUN2279|24394                  -          CSD                  PF00313.25   9.2e-29   94.9   0.2   9.9e-29   94.8   0.2   1.0   1   0   0   1   1   1   1 -
WP_020747161.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RUN2474|24386                  -          CSD                  PF00313.25   9.2e-29   94.9   0.2   9.9e-29   94.8   0.2   1.0   1   0   0   1   1   1   1 -
WP_064048240.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CFBP3059|6683                  -          CSD                  PF00313.25     1e-28   94.7   0.6   1.1e-28   94.6   0.6   1.0   1   0   0   1   1   1   1 -
WP_064048240.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW386|18124                    -          CSD                  PF00313.25     1e-28   94.7   0.6   1.1e-28   94.6   0.6   1.0   1   0   0   1   1   1   1 -
WP_004626726.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_3N|21161                                -          CSD                  PF00313.25   1.2e-28   94.5   0.6   1.3e-28   94.4   0.6   1.0   1   0   0   1   1   1   1 -
WP_004626726.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_3PA37C10|18083                          -          CSD                  PF00313.25   1.2e-28   94.5   0.6   1.3e-28   94.4   0.6   1.0   1   0   0   1   1   1   1 -
WP_004626726.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_5_2_56FAA|482                           -          CSD                  PF00313.25   1.2e-28   94.5   0.6   1.3e-28   94.4   0.6   1.0   1   0   0   1   1   1   1 -
WP_004626726.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_B265|28409                              -          CSD                  PF00313.25   1.2e-28   94.5   0.6   1.3e-28   94.4   0.6   1.0   1   0   0   1   1   1   1 -
WP_004626726.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_GX3-BWBA|12180                          -          CSD                  PF00313.25   1.2e-28   94.5   0.6   1.3e-28   94.4   0.6   1.0   1   0   0   1   1   1   1 -
WP_004626726.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_UNCCL144|29851                          -          CSD                  PF00313.25   1.2e-28   94.5   0.6   1.3e-28   94.4   0.6   1.0   1   0   0   1   1   1   1 -
WP_039598125.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_A12|3084                                -          CSD                  PF00313.25   1.4e-28   94.3   1.2   1.5e-28   94.2   1.2   1.0   1   0   0   1   1   1   1 -
WP_024978475.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_GX3-BWBA|12185                          -          CSD                  PF00313.25   1.5e-28   94.2   0.6   1.6e-28   94.1   0.6   1.0   1   0   0   1   1   1   1 -
WP_197330705.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_syzygii_NCPPB3445|24889                     -          CSD                  PF00313.25   1.6e-28   94.1   0.2   1.8e-28   93.9   0.2   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Bg07|12170               -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Cq01|12163               -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Fm03|12156               -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed13|25355      -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed16|25333      -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed30|25326      -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed54|25341      -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed59|25319      -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed66|25312      -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed72|25304      -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed72|25348      -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_NCPPB253|24893           -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_NCPPB4029|24864          -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_PD3278|24974             -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_PD3570|25076             -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_PD3634|25069             -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_PD4138|25031             -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_RS476|14612              -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_RS476|28022              -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_T2C-Rasto|29615          -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Tg03|16063               -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_202|19725                      -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_203|19718                      -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_362200|25362                   -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_B2|19710                       -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CQPS-1|8584                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CaRs-Mep|7186                  -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_EP1|7409                       -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_FJAT-1458|1220                 -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_FJAT-91|1213                   -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_FJAT15244-F8|23536             -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_FJAT91-F1|23185                -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_FJAT91-F8|23192                -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_FQY_4|1351                     -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_GMI1000|26                     -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_HA4-1|17155                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_KACC10709|7071                 -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF211471|24533               -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF211472|24834               -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF211479|24540               -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF211491|24547               -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF241647|24561               -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF241648|24568               -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF301560|24554               -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
